402,0.56052
403,0.493778
404,0.506704
405,0.526961
406,0.544118
407,0.558489
408,0.579044
409,0.595098
410,0.62535
411,0.638369
412,0.659926
413,0.683824
414,0.696691
415,0.71875
416,0.73848
417,0.76968
418,0.783088
419,0.801664
420,0.820588
421,0.852941
422,0.863725
423,0.884069
424,0.893995
425,0.914916
426,0.926777
427,0.939338
428,0.944853
429,0.944853
430,0.92845
431,0.919334
432,0.895833
433,0.859506
434,0.841243
435,0.795547
436,0.733997
437,0.620343
438,0.521309
439,0.46859
440,0.411679
441,0.354544
442,0.293741
443,0.258987
444,0.228064
445,0.189338
446,0.169424
447,0.14134
448,0.123162
449,0.110907
450,0.097549
451,0.0936275
452,0.0808824
453,0.0716912
454,0.0606618
455,0.0496324
456,0.0477941
457,0.0459559
458,0.0404412
459,0.0349265
460,0.03125
461,0.0330882
463,0.0294118
464,0.0275735
465,0.0275735
466,0.0257353
467,0.0257353
468,0.0238971
469,0.0238971
470,0.0220588
472,0.0220588
473,0.0220588
474,0.0220588
475,0.0220588
476,0.0220588
477,0.0220588
478,0.0220588
479,0.0220588
481,0.0220588
482,0.0220588
483,0.0220588
484,0.0220588
485,0.0220588
486,0.0220588
487,0.0220588
488,0.0220588
490,0.0238971
491,0.0220588
492,0.0220588
493,0.0220588
494,0.0248162
495,0.0220588
496,0.0257353
497,0.0257353
498,0.0294118
499,0.0294118
500,0.0257353
501,0.0275735
502,0.0275735
503,0.0275735
504,0.0294118
505,0.03125
506,0.0330882
507,0.0330882
508,0.0349265
509,0.0330882
510,0.0330882
511,0.0349265
512,0.0349265
513,0.0349265
514,0.0367647
515,0.0367647
516,0.0386029
517,0.0404412
518,0.0404412
519,0.0404412
520,0.0422794
521,0.0459559
522,0.0477941
523,0.0496324
524,0.0514706
525,0.0514706
526,0.0588235
527,0.0569853
528,0.0588235
529,0.0606618
530,0.0579044
531,0.0595588
532,0.0569853
533,0.0588235
534,0.0606618
536,0.0698529
537,0.0716912
538,0.0778186
539,0.0808824
540,0.0863971
541,0.09375
542,0.0900735
543,0.09375
544,0.09375
545,0.0919118
546,0.09375
547,0.0919118
548,0.0900735
549,0.0882353
550,0.0882353
551,0.0863971
552,0.0863971
554,0.0735294
555,0.0735294
556,0.0827206
557,0.0827206
558,0.0827206
559,0.0808824
560,0.0808824
561,0.0808824
562,0.0827206
563,0.0753676
564,0.0753676
565,0.0753676
566,0.0735294
567,0.0735294
568,0.0735294
569,0.0753676
570,0.0753676
571,0.0772059
572,0.0808824
573,0.0716912
574,0.0716912
575,0.0698529
576,0.0698529
577,0.0680147
578,0.0661765
579,0.0643382
580,0.0606618
582,0.0551471
583,0.0514706
584,0.0477941
585,0.0422794
586,0.0404412
587,0.0349265
588,0.0330882
589,0.0294118
590,0.0238971
591,0.0220588
592,0.0110294
593,0.00735294
594,0.00367647
595,0.00367647
596,0.00367647
597,0.00183824
598,0.00183824
599,1.4803e-016
600,0.00183824
601,0.00183824
602,0.00183824
603,0.00551471
604,0.00367647
605,0.00551471
606,0.00367647
607,0.00367647
608,0.00367647
609,0.00183824
610,0.00183824
611,0.00183824
612,0.00183824
613,0.00183824
614,0.00183824
615,0.00183824
616,0.00183824
617,0.00183824
618,1.4803e-016
619,0.00183824
620,0.00183824
621,0.00183824
622,0.00183824
623,0.00183824
624,1.4803e-016
625,1.4803e-016
626,1.4803e-016
627,1.4803e-016
628,1.4803e-016
629,1.4803e-016
630,1.4803e-016
631,1.4803e-016
632,-0.00183824
633,-0.00183824
634,-0.00183824
635,-0.00183824
636,-0.00183824
637,1.4803e-016
638,1.4803e-016
639,-0.00183824
640,-0.00183824
641,-0.00183824
642,-0.00183824
643,-0.00183824
644,-0.00183824
645,1.4803e-016
646,-0.00183824
647,1.4803e-016
648,1.4803e-016
649,1.4803e-016
650,1.4803e-016
651,1.4803e-016
652,1.4803e-016
653,1.4803e-016
654,1.4803e-016
655,1.4803e-016
656,1.4803e-016
657,1.4803e-016
658,1.4803e-016
659,1.4803e-016
660,1.4803e-016
661,-0.00183824
662,-0.00183824
663,-0.00183824
664,-0.00183824
665,-0.00183824
666,-0.00183824
667,-0.00183824
668,-0.00183824
669,-0.00183824
670,-0.00183824
671,-0.00183824
672,-0.00183824
673,-0.00183824
674,-0.00183824
675,-0.00183824
676,-0.00183824
677,-0.00183824
678,-0.00183824
679,-0.00183824
680,-0.00183824
681,-0.00183824
682,-0.00183824
683,-0.00183824
684,-0.00183824
685,-0.00183824
686,-0.00183824
687,-0.00183824
688,-0.00183824
689,-0.00183824
690,-0.00183824
691,-0.00183824
692,-0.00183824
693,-0.00183824
694,-0.00183824
695,-0.00183824
696,-0.00183824
697,-0.00183824
698,0.00367647
