401.224,1.37727
401.837,1.39091
402.449,1.39024
403.061,1.37346
403.673,1.36515
404.286,1.36683
404.898,1.33892
405.51,1.33182
406.122,1.32986
406.735,1.29848
407.347,1.29848
407.959,1.29848
408.571,1.29848
409.184,1.29848
409.796,1.29848
410.408,1.28068
411.02,1.27436
411.633,1.26888
412.245,1.23939
412.857,1.23939
413.469,1.23939
414.082,1.23939
414.694,1.22879
415.306,1.2197
415.918,1.21515
416.531,1.19242
417.143,1.19091
417.755,1.19091
418.367,1.19091
418.98,1.19091
419.592,1.18939
420.204,1.16818
420.816,1.16515
421.429,1.16515
422.041,1.14848
422.653,1.14697
423.265,1.14697
423.878,1.14697
424.49,1.14545
425.102,1.14545
425.714,1.1303
426.327,1.10152
426.939,1.1
427.551,1.1
428.163,1.1
428.776,1.1
429.388,1.1
430,1.09152
430.612,1.08485
431.224,1.08182
431.837,1.06515
432.449,1.05909
433.061,1.05758
433.673,1.05758
434.286,1.05758
434.898,1.05758
435.51,1.04848
436.122,1.04394
436.735,1.04242
437.347,1.02879
437.959,1.02879
438.571,1.02879
439.184,1.02879
439.796,1.01061
440.408,1.00758
441.02,1.00758
441.633,0.993939
442.245,0.995455
442.857,0.995455
443.469,0.993939
444.082,0.993939
444.694,0.992424
445.306,0.987633
445.918,0.984848
446.531,0.981818
447.143,0.974242
447.755,0.965152
448.367,0.962121
448.98,0.960606
449.592,0.959091
450.204,0.957576
450.816,0.945455
451.429,0.936364
452.041,0.934848
452.653,0.934848
453.265,0.933333
453.878,0.934848
454.49,0.934848
455.102,0.922727
455.714,0.919697
456.327,0.916667
456.939,0.90303
457.551,0.901515
458.163,0.9
458.776,0.9
459.388,0.901515
460,0.901515
460.612,0.893939
461.224,0.890909
461.837,0.890909
462.449,0.880303
463.061,0.877273
463.673,0.877273
464.286,0.865152
464.898,0.862121
465.51,0.859091
466.122,0.857576
466.735,0.85
467.347,0.85
467.959,0.85
468.571,0.848485
469.184,0.848485
469.796,0.848485
470.408,0.836364
471.02,0.836364
471.633,0.818182
472.245,0.816667
472.857,0.816667
473.469,0.816667
474.082,0.815152
474.694,0.813636
475.306,0.812121
475.918,0.804545
476.531,0.8
477.143,0.798485
477.755,0.79697
478.367,0.79697
478.98,0.79697
479.592,0.793412
480.204,0.783333
480.816,0.781818
481.429,0.781818
482.041,0.780303
482.653,0.780303
483.265,0.778788
483.878,0.778788
484.49,0.777273
485.102,0.778788
485.714,0.775758
486.327,0.772727
486.939,0.769697
487.551,0.757576
488.163,0.756061
488.776,0.756061
489.388,0.745455
490,0.743939
490.612,0.740909
491.224,0.739394
491.837,0.734848
492.449,0.734848
493.061,0.734848
493.673,0.734848
494.286,0.733333
494.898,0.731818
495.51,0.728788
496.122,0.727273
496.735,0.727273
